"input_number","input","target_number","target","name","description","namespace"
9165,"FBgn0033158","9165.1","A1Z6X0","CG12164","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9166,"FBgn0039252","9166.1","Q9VC06","CG11771","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9167,"FBgn0036717","9167.1","Q9VVG2","CG13731","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9168,"FBgn0031260","9168.1","A7KX19","Spp","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9169,"FBgn0029590","9169.1","Q9W560","CG14811","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9170,"FBgn0035570","9170.1","Q9VZ90","CG13712","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9171,"FBgn0035896","9171.1","Q9VSK4","CG6983","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9172,"FBgn0003275","9172.1","A0A1B2AK96","RpII18","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9173,"FBgn0034310","9173.1","A1YK00","Nup75","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9174,"FBgn0003448","9174.1","None","None","None",""
9175,"FBgn0058160","9175.1","Q95RS6","CG40160","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9176,"FBgn0035713","9176.1","A9YGV7","velo","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9177,"FBgn0032682","9177.1","None","None","None",""
9178,"FBgn0004179","9178.1","C5WLN6","Csp","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9179,"FBgn0035399","9179.1","None","None","None",""
9180,"FBgn0002930","9180.1","Q6V6U1","nec","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9181,"FBgn0031635","9181.1","Q9VR33","tank","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9182,"FBgn0036804","9182.1","None","None","None",""
9183,"FBgn0038142","9183.1","Q4V5Q9","CheA87a","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9184,"FBgn0020641","9184.1","P91939","Lcp65Ad","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9185,"FBgn0035737","9185.1","Q5U197","Cpr65Ec","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9186,"FBgn0038446","9186.1","Q4V644","CG14903","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9187,"FBgn0030815","9187.1","Q9VX86","CG8945","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9188,"FBgn0038602","9188.1","Q9VE92","CG7126","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9189,"FBgn0037405","9189.1","Q9VNL6","CG1077","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9190,"FBgn0031384","9190.1","A8DYT2","CG4238","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9191,"FBgn0052591","9191.1","Q6NLI6","CG32591","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9192,"FBgn0035379","9192.1","None","None","None",""
9193,"FBgn0000216","9193.1","O16528","Brd","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9194,"FBgn0003870","9194.1","A0A0B4JD39","ttk","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9195,"FBgn0038733","9195.1","Q9VDU1","CG11407","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9196,"FBgn0051145","9196.1","A0A4D6K5D6","CG31145","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9197,"FBgn0003065","9197.1","Q23709","CG2150","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9198,"FBgn0039635","9198.1","Q7K5K3","Pdhb","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9199,"FBgn0259229","9199.1","C8VV15","CG42329","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9200,"FBgn0052296","9200.1","B7Z043","Mrtf","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9201,"FBgn0031183","9201.1","X2JGD7","CG14621","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9202,"FBgn0051778","9202.1","Q8SZI8","CG31778","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9203,"FBgn0037477","9203.1","Q9VI69","CG14610","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9204,"FBgn0051126","9204.1","C6TP91","CG31126","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9205,"FBgn0085395","9205.1","A8DYR5","Shawl","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9206,"FBgn0030615","9206.1","I1WYI3","Cyp4s3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9207,"FBgn0031389","9207.1","Q9VQ75","CG4259","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9208,"FBgn0033041","9208.1","None","None","None",""
9209,"FBgn0032475","9209.1","B7YZV6","Sfmbt","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9210,"FBgn0030452","9210.1","Q7YTZ7","MFS10","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9211,"FBgn0035590","9211.1","Q9VRJ6","Prpk","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9212,"FBgn0004462","9212.1","None","None","None",""
9213,"FBgn0051501","9213.1","Q8INS6","nxf4","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9214,"FBgn0030029","9214.1","Q9W3G8","CG15343","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9215,"FBgn0028899","9215.1","D5AEK5","CG31817","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9216,"FBgn0026207","9216.1","None","None","None",""
9217,"FBgn0033402","9217.1","Q7K105","Myd88","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9218,"FBgn0038195","9218.1","Q9VFP0","CG3061","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9219,"FBgn0033265","9219.1","A0A0B4LEV8","coil","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9220,"FBgn0037085","9220.1","B6VQ99","Neu2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9221,"FBgn0051265","9221.1","Q8MTU7","CG31265","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9222,"FBgn0032987","9222.1","Q9V9M7","RpL21","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9223,"FBgn0035482","9223.1","D6W4V3","CG14985","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9224,"FBgn0015032","9224.1","None","None","None",""
9225,"FBgn0038672","9225.1","Q9VE12","CG6005","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9226,"FBgn0031896","9226.1","None","None","None",""
9227,"FBgn0003042","9227.1","Q541F9","Pc","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9228,"FBgn0032004","9228.1","Q8MZF5","CG8292","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9229,"FBgn0030577","9229.1","B4F591","CG5334","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9230,"FBgn0035140","9230.1","Q8T8V3","BORCS6","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9231,"FBgn0030790","9231.1","Q8SZY8","CG4768","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9232,"FBgn0033068","9232.1","None","None","None",""
9233,"FBgn0029522","9233.1","A8JUS8","CG13373","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9234,"FBgn0050357","9234.1","A1Z7I5","CG30357","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9235,"FBgn0030316","9235.1","E1JJI1","CG11695","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9236,"FBgn0052135","9236.1","None","None","None",""
9237,"FBgn0034946","9237.1","Q2MGN0","CG3065","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9238,"FBgn0034822","9238.1","None","None","None",""
9239,"FBgn0033045","9239.1","None","None","None",""
9240,"FBgn0011768","9240.1","None","None","None",""
9241,"FBgn0026418","9241.1","M9MSL3","Hsc70Cb","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9242,"FBgn0037770","9242.1","F0JAI1","Art4","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9243,"FBgn0040590","9243.1","None","None","None",""
9244,"FBgn0031012","9244.1","Q9VWJ0","CG8051","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9245,"FBgn0032650","9245.1","Q8T8Y2","CG7094","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9246,"FBgn0032838","9246.1","None","None","None",""
9247,"FBgn0051627","9247.1","Q29QM4","CG31627","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9248,"FBgn0036351","9248.1","Q8SZN8","CG14107","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9249,"FBgn0034143","9249.1","A0A0B4LFD0","CG8303","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9250,"FBgn0032163","9250.1","G7H800","TbCMF46","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9251,"FBgn0025682","9251.1","I1V500","scf","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9252,"FBgn0051075","9252.1","A0A0B4K6I6","CG31075","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9253,"FBgn0026585","9253.1","None","None","None",""
9254,"FBgn0004429","9254.1","A0A1B3Q3J9","LysP","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9255,"FBgn0032974","9255.1","D5SHV2","CG3651","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9256,"FBgn0031781","9256.1","None","None","None",""
9257,"FBgn0037384","9257.1","A0A0B4LHT4","dgrn","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9258,"FBgn0024698","9258.1","None","None","None",""
9259,"FBgn0038460","9259.1","Q9VEQ3","CG18622","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9260,"FBgn0032588","9260.1","Q9VJK3","CG5968","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9261,"FBgn0040089","9261.1","Q9V3Z3","meso18E","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9262,"FBgn0033187","9262.1","A1Z705","PIG-G","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9263,"FBgn0038028","9263.1","A0AQ72","CG10035","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9264,"FBgn0041105","9264.1","A0A0B4KH20","nerfin-2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9265,"FBgn0028986","9265.1","Q8MSJ3","Spn38F","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9266,"FBgn0036439","9266.1","D4G7H4","CG13474","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9267,"FBgn0260635","9267.1","M9PI74","Diap1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9268,"FBgn0032515","9268.1","M9MRT5","loqs","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9269,"FBgn0050404","9269.1","A0A0B4LG59","Tango11","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9270,"FBgn0036053","9270.1","Q29R25","iPLA2-VIA","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9271,"FBgn0032602","9271.1","B7ZWP6","ppk17","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9272,"FBgn0011576","9272.1","X2JI29","Cyp4d2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9273,"FBgn0028962","9273.1","None","None","None",""
9274,"FBgn0030220","9274.1","None","None","None",""
9275,"FBgn0021750","9275.1","O18406","SerRS-m","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9276,"FBgn0036419","9276.1","Q9VUE1","CG13482","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9277,"FBgn0086365","9277.1","A0A0B4KHD4","Orct2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9278,"FBgn0033352","9278.1","A0A0B4LEY4","PAN2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9279,"FBgn0040398","9279.1","B4F5T6","CG14629","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9280,"FBgn0030680","9280.1","Q8T3I5","CG8944","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9281,"FBgn0052076","9281.1","S5ML32","Alg10","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9282,"FBgn0027864","9282.1","C4IXZ6","Ogg1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9283,"FBgn0002525","9283.1","M9NE89","Lam","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9284,"FBgn0037806","9284.1","None","None","None",""
9285,"FBgn0032433","9285.1","C5WLS3","Oatp33Ea","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9286,"FBgn0035715","9286.1","M9PBS9","CG10103","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9287,"FBgn0038271","9287.1","Q9VFF0","UQCR-C1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9288,"FBgn0002973","9288.1","M9PCN6","numb","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9289,"FBgn0032181","9289.1","Q9VL41","CG13133","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9290,"FBgn0003486","9290.1","H8F4V5","spo","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9291,"FBgn0061515","9291.1","Q9VUB8","endos","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9292,"FBgn0050087","9292.1","A1ZA39","CG30087","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9293,"FBgn0035007","9293.1","Q9W170","CG3492","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9294,"FBgn0032318","9294.1","Q29QK2","CG14072","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9295,"FBgn0030385","9295.1","Q9VYN4","Ir11a","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9296,"FBgn0051902","9296.1","Q0E8V6","Spn28Da","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9297,"FBgn0000212","9297.1","M9PFM5","brm","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9298,"FBgn0002838","9298.1","Q9VBA8","ms(3)K81","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9299,"FBgn0030816","9299.1","Q8MS65","CG16700","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9300,"FBgn0030841","9300.1","Q9VX49","CG8568","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9301,"FBgn0052177","9301.1","Q9VVJ5","Ndfip","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9302,"FBgn0013342","9302.1","D0IQJ1","nSyb","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9303,"FBgn0036474","9303.1","D4G7C4","Or71a","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9304,"FBgn0026144","9304.1","M9PHB8","CBP","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9305,"FBgn0033466","9305.1","None","None","None",""
9306,"FBgn0031996","9306.1","Q95RR3","CG8460","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9307,"FBgn0037057","9307.1","B5RIN9","CG10512","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9308,"FBgn0029173","9308.1","None","None","None",""
9309,"FBgn0086372","9309.1","A0A0B4K603","lap","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9310,"FBgn0029152","9310.1","Q9TVX6","Mkrn1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9311,"FBgn0036202","9311.1","Q5BIG2","CG6024","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9312,"FBgn0033698","9312.1","None","None","None",""
9313,"FBgn0031168","9313.1","Q9VRG1","CG1722","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9314,"FBgn0030720","9314.1","Q9VXK5","CG8939","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9315,"FBgn0033603","9315.1","A0A0B4JCR2","Cpr47Ef","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9316,"FBgn0041174","9316.1","A0A0B4KEJ4","Vhl","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9317,"FBgn0035309","9317.1","A0AVV5","CG15879","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9318,"FBgn0000330","9318.1","O76928","cm","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9319,"FBgn0033925","9319.1","Q7K4P0","CG8617","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9320,"FBgn0031856","9320.1","Q86NU2","CG11322","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9321,"FBgn0010313","9321.1","A0A0B4LGR6","corto","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9322,"FBgn0010401","9322.1","A0A0B4KFT1","Os-C","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9323,"FBgn0038856","9323.1","None","None","None",""
9324,"FBgn0038244","9324.1","Q29R10","CG7987","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9325,"FBgn0032378","9325.1","Q9VKF0","CycY","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9326,"FBgn0037620","9326.1","F7VJU9","ranshi","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9327,"FBgn0033572","9327.1","None","None","None",""
9328,"FBgn0020766","9328.1","None","None","None",""
9329,"FBgn0034106","9329.1","A1ZAD3","CG9068","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9330,"FBgn0031074","9330.1","B8A3X5","SkpE","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9331,"FBgn0035483","9331.1","None","None","None",""
9332,"FBgn0038207","9332.1","Q9VFM6","CG14356","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9333,"FBgn0041605","9333.1","A0A0B4KG19","cpx","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9334,"FBgn0004362","9334.1","C0MJA0","HmgD","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9335,"FBgn0032170","9335.1","Q9VL57","CG4658","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9336,"FBgn0038450","9336.1","B3DN38","CG17560","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9337,"FBgn0003483","9337.1","L0CPM3","spn-E","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9338,"FBgn0037120","9338.1","M9PD91","CG11247","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9339,"FBgn0016123","9339.1","None","None","None",""
9340,"FBgn0051029","9340.1","Q8IHD6","CG31029","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9341,"FBgn0053542","9341.1","F6J7Z5","upd3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9342,"FBgn0030204","9342.1","None","None","None",""
9343,"FBgn0031190","9343.1","Q8IQ25","CG12576","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9344,"FBgn0053003","9344.1","B7Z017","CG33003","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9345,"FBgn0037191","9345.1","Q9VNR1","CG14448","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9346,"FBgn0033448","9346.1","Q7K568","hebe","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9347,"FBgn0032213","9347.1","Q86PE8","CG5390","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9348,"FBgn0030351","9348.1","M9PED4","CG1840","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9349,"FBgn0002543","9349.1","M9PC46","robo2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9350,"FBgn0033785","9350.1","Q7JQL2","Sans","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9351,"FBgn0029798","9351.1","F6J3N8","CG4078","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9352,"FBgn0035583","9352.1","Q8SXS4","CG13704","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9353,"FBgn0033616","9353.1","Q7K3E9","CG7745","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9354,"FBgn0032142","9354.1","None","None","None",""
9355,"FBgn0027491","9355.1","Q9V3H5","Cdk5alpha","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9356,"FBgn0040359","9356.1","Q9U1L7","CG11380","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9357,"FBgn0042650","9357.1","None","None","None",""
9358,"FBgn0051169","9358.1","None","None","None",""
9359,"FBgn0002736","9359.1","A0A023T5E7","mago","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9360,"FBgn0010622","9360.1","A0AQB0","DCTN3-p24","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9361,"FBgn0038057","9361.1","Q9VG60","CG12267","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9362,"FBgn0033246","9362.1","A1Z784","ACC","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9363,"FBgn0051477","9363.1","Q9VH24","ATPsynepsilonL","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9364,"FBgn0050379","9364.1","A1Z773","CG30379","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9365,"FBgn0031174","9365.1","Q9VRG8","CG1486","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9366,"FBgn0050476","9366.1","A0A1B2AIY1","ave","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9367,"FBgn0031675","9367.1","E1JHU4","CG9121","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9368,"FBgn0031428","9368.1","M9PB12","CG9886","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9369,"FBgn0034928","9369.1","A0A0B4K8B1","CG13562","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9370,"FBgn0039889","9370.1","H9XVM3","Arl4","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9371,"FBgn0259926","9371.1","B3DMV2","CG42449","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9372,"FBgn0032728","9372.1","Q95RK7","Tango6","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9373,"FBgn0036398","9373.1","Q8T0K2","upSET","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9374,"FBgn0031992","9374.1","Q9VLS4","Acbp1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9375,"FBgn0028984","9375.1","None","None","None",""
9376,"FBgn0000552","9376.1","D0IQB7","Edg84A","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9377,"FBgn0003139","9377.1","M9PGI3","PpV","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9378,"FBgn0038299","9378.1","A4VA01","Spn88Eb","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9379,"FBgn0027088","9379.1","C9QP25","GlyRS","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9380,"FBgn0033062","9380.1","A0A0B4KEI5","Ars2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9381,"FBgn0039930","9381.1","None","None","None",""
9382,"FBgn0035078","9382.1","Q9W0Y9","Tpc2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9383,"FBgn0034681","9383.1","Q9W2A6","CG9308","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9384,"FBgn0015774","9384.1","E1JJP7","NetB","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9385,"FBgn0054012","9385.1","B3DN16","CG34012","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9386,"FBgn0022029","9386.1","A1ZAS3","l(2)k01209","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9387,"FBgn0033631","9387.1","A1Z8K9","Sod3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9388,"FBgn0032003","9388.1","Q7KTJ2","CG8349","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9389,"FBgn0030050","9389.1","Q9W3D8","CG12111","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
9390,"FBgn0038984","9390.1","A4V392","AdipoR","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
