"input_number","input","target_number","target","name","description","namespace"
706,"FBgn0037584","706.1","A0AVX2","CG7963","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
707,"FBgn0037617","707.1","Q8MSE5","nom","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
708,"FBgn0037618","708.1","None","None","None",""
709,"FBgn0037619","709.1","Q8MQX2","CG8159","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
710,"FBgn0037620","710.1","F7VJU9","ranshi","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
711,"FBgn0037621","711.1","Q9VHM3","M1BP","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
712,"FBgn0037634","712.1","Q9VHL0","hng2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
713,"FBgn0037645","713.1","None","None","None",""
714,"FBgn0037655","714.1","None","None","None",""
715,"FBgn0037659","715.1","A0A0B4KFJ7","Kdm2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
716,"FBgn0037672","716.1","Q8SYH4","sage","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
717,"FBgn0037675","717.1","Q9VHG0","HP1e","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
718,"FBgn0037698","718.1","A0A0B4KFG7","CG16779","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
719,"FBgn0037717","719.1","Q9VHA9","CG8301","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
720,"FBgn0037722","720.1","Q9VHA4","CG8319","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
721,"FBgn0037746","721.1","E1JIH4","CG8478","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
722,"FBgn0037751","722.1","T2FFH5","topi","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
723,"FBgn0037794","723.1","Q6NND3","CG6254","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
724,"FBgn0037802","724.1","None","None","None",""
725,"FBgn0037844","725.1","Q9VGV7","CG4570","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
726,"FBgn0037876","726.1","A8JQX6","CG4820","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
727,"FBgn0037877","727.1","Q7YTZ5","CG6689","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
728,"FBgn0037918","728.1","Q8T007","CG6791","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
729,"FBgn0037920","729.1","Q7KSP9","CG14710","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
730,"FBgn0037921","730.1","Q7YZ91","CG6808","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
731,"FBgn0037922","731.1","Q9VGL2","CG14711","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
732,"FBgn0037923","732.1","E1JII8","CG6813","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
733,"FBgn0037931","733.1","Q4QPR1","CG18476","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
734,"FBgn0037937","734.1","C0MK07","Fer3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
735,"FBgn0037981","735.1","Q29R40","Spt3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
736,"FBgn0038016","736.1","Q7KSN0","MBD-R2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
737,"FBgn0038046","737.1","None","None","None",""
738,"FBgn0038047","738.1","Q4V713","CG5245","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
739,"FBgn0038108","739.1","A0A0B4K6G6","CG7518","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
740,"FBgn0038128","740.1","Q8MRD3","Ravus","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
741,"FBgn0038144","741.1","Q9VFW0","CG8870","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
742,"FBgn0038197","742.1","A0A0B4KGN1","foxo","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
743,"FBgn0038244","743.1","Q29R10","CG7987","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
744,"FBgn0038252","744.1","A0APA5","BigH1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
745,"FBgn0038301","745.1","Q9VFB9","CG6654","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
746,"FBgn0038316","746.1","Q9VF93","CG6276","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
747,"FBgn0038390","747.1","Q9NIS1","Rbf2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
748,"FBgn0038391","748.1","A0A0B4JDD2","GATAe","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
749,"FBgn0038402","749.1","A0A0B4LH77","Fer2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
750,"FBgn0038418","750.1","Q9VEW6","pad","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
751,"FBgn0038472","751.1","Q8MR15","CG3995","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
752,"FBgn0038547","752.1","Q9VEF4","CG17803","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
753,"FBgn0038548","753.1","Q9VEF3","CG17806","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
754,"FBgn0038549","754.1","Q8SX40","CG17802","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
755,"FBgn0038550","755.1","Q0IGU4","CG17801","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
756,"FBgn0038551","756.1","Q9VEF0","Odj","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
757,"FBgn0038552","757.1","Q9VEE9","Alg1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
758,"FBgn0038578","758.1","None","None","None",""
759,"FBgn0038592","759.1","Q9VEA3","CG18599","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
760,"FBgn0038626","760.1","Q9VE63","CG7691","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
761,"FBgn0038678","761.1","E8NH38","mRpL55","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
762,"FBgn0038741","762.1","Q9VDT2","CG17186","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
763,"FBgn0038765","763.1","Q8T026","CG4424","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
764,"FBgn0038766","764.1","Q9VDQ5","CG4854","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
765,"FBgn0038767","765.1","Q8SXZ3","trem","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
766,"FBgn0038768","766.1","Q9VDQ3","CG4936","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
767,"FBgn0038787","767.1","Q29R02","CG4360","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
768,"FBgn0038805","768.1","Q86BR8","TFAM","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
769,"FBgn0038833","769.1","Q2XYE6","CG15696","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
770,"FBgn0038851","770.1","Q9VDF1","dmrt93B","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
771,"FBgn0038852","771.1","Q0IGR4","HHEX","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
772,"FBgn0038903","772.1","Q9VD81","RpI12","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
773,"FBgn0038951","773.1","D5SHN0","CG5380","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
774,"FBgn0038978","774.1","C0PV93","tHMG1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
775,"FBgn0038979","775.1","E1JIT5","tHMG2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
776,"FBgn0039019","776.1","Q9VCU6","HP1c","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
777,"FBgn0039039","777.1","A0A0B4KGM2","lmd","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
778,"FBgn0039044","778.1","A0A0B4K7P1","p53","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
779,"FBgn0039078","779.1","Q9VCM2","CG4374","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
780,"FBgn0039108","780.1","Q9VCJ0","CG10232","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
781,"FBgn0039115","781.1","None","None","None",""
782,"FBgn0039164","782.1","None","None","None",""
783,"FBgn0039169","783.1","A0A0B4KHC8","Spps","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
784,"FBgn0039201","784.1","Q9VC70","CG13617","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
785,"FBgn0039207","785.1","A8WHL5","CG5789","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
786,"FBgn0039209","786.1","A0A0B4LHL0","REPTOR","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
787,"FBgn0039218","787.1","A0A1B2AKT8","Rpb10","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
788,"FBgn0039225","788.1","None","None","None",""
789,"FBgn0039251","789.1","None","None","None",""
790,"FBgn0039283","790.1","None","None","None",""
791,"FBgn0039286","791.1","A0A0B4KHU6","dan","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
792,"FBgn0039329","792.1","Q8T3Y6","CG10669","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
793,"FBgn0039338","793.1","A0A0B4LHR3","XNP","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
794,"FBgn0039355","794.1","A0A0B4KHV9","CG4730","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
795,"FBgn0039411","795.1","A7VJJ6","dysf","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
796,"FBgn0039509","796.1","Q9GQP6","bigmax","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
797,"FBgn0039530","797.1","A0A0B4KHZ3","Tusp","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
798,"FBgn0039559","798.1","A0A0B4KHR6","NSD","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
799,"FBgn0039602","799.1","A0A0B4KH87","CG1647","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
800,"FBgn0039631","800.1","Q95RG0","Sirt7","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
801,"FBgn0039635","801.1","Q7K5K3","Pdhb","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
802,"FBgn0039680","802.1","Q9VAJ1","Cap-D2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
803,"FBgn0039683","803.1","Q9VAI8","dmrt99B","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
804,"FBgn0039712","804.1","A0A0B4KHE1","CG15514","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
805,"FBgn0039735","805.1","Q9VAC4","Nph","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
806,"FBgn0039740","806.1","Q9VAB8","ZIPIC","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
807,"FBgn0039808","807.1","A0A126GV33","CG12071","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
808,"FBgn0039816","808.1","A0A0B4KI67","CG11317","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
809,"FBgn0039831","809.1","A0A0B4K810","CG12054","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
810,"FBgn0039860","810.1","Q9V9V8","CG1792","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
811,"FBgn0039904","811.1","None","None","None",""
812,"FBgn0039923","812.1","None","None","None",""
813,"FBgn0039937","813.1","Q8STC0","fd102C","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
814,"FBgn0039938","814.1","Q59DN5","Sox102F","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
815,"FBgn0039946","815.1","None","None","None",""
816,"FBgn0040022","816.1","None","None","None",""
817,"FBgn0040268","817.1","None","None","None",""
818,"FBgn0040283","818.1","B6UXV6","SMC1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
819,"FBgn0040305","819.1","A8JNP3","MTF-1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
820,"FBgn0040318","820.1","Q8SXK1","HGTX","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
821,"FBgn0040338","821.1","H0RNC2","TfIIA-S-2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
822,"FBgn0040344","822.1","M9PGD0","Lztr1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
823,"FBgn0040355","823.1","Q4V4M8","CG3526","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
824,"FBgn0040366","824.1","Q9V3X8","CG11398","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
825,"FBgn0040372","825.1","A0A3Q7YRW7","G9a","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
826,"FBgn0040394","826.1","Q9U1K6","CG16903","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
827,"FBgn0040465","827.1","Q7JZD5","Dlip3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
828,"FBgn0040765","828.1","None","None","None",""
829,"FBgn0040918","829.1","Q9W423","schlank","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
830,"FBgn0041092","830.1","C4IXY4","tai","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
831,"FBgn0041105","831.1","A0A0B4KH20","nerfin-2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
832,"FBgn0041111","832.1","A0A1W5PXG3","lilli","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
833,"FBgn0041156","833.1","Q9VSC2","exex","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
834,"FBgn0041205","834.1","A0A0B4K885","key","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
835,"FBgn0041229","835.1","C3KGL0","Gr93a","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
836,"FBgn0042085","836.1","A1Z6M0","Bap170","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
837,"FBgn0042092","837.1","Q9VM72","CG13773","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
838,"FBgn0042205","838.1","Q8SYQ6","CG18764","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
839,"FBgn0042630","839.1","M9PCG2","Sox21b","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
840,"FBgn0042650","840.1","None","None","None",""
841,"FBgn0042696","841.1","L0MPW8","NfI","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
842,"FBgn0043364","842.1","Q4R0P9","cbt","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
843,"FBgn0043796","843.1","A9YJ57","CG12219","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
844,"FBgn0043799","844.1","C8VV80","CG31381","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
845,"FBgn0043900","845.1","None","None","None",""
846,"FBgn0045759","846.1","None","None","None",""
847,"FBgn0045852","847.1","G7H7Z1","ham","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
848,"FBgn0046323","848.1","Q281X4","ORY","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
849,"FBgn0050011","849.1","A0A0B4LG06","gem","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
850,"FBgn0050020","850.1","A0A0B4KEI8","CG30020","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
851,"FBgn0050077","851.1","Q4V6I9","Blos1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
852,"FBgn0050080","852.1","Q8IGL0","CG30080","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
853,"FBgn0050401","853.1","E0R921","dany","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
854,"FBgn0050420","854.1","None","None","None",""
855,"FBgn0050431","855.1","Q4V6Y7","CG30431","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
856,"FBgn0050443","856.1","Q4V6Y6","Opbp","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
857,"FBgn0051040","857.1","Q29QV9","Cog7","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
858,"FBgn0051111","858.1","Q8IMU0","CG31111","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
859,"FBgn0051224","859.1","Q86NX5","CG31224","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
860,"FBgn0051365","860.1","Q8T051","CG31365","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
861,"FBgn0051388","861.1","A0A0B4K731","CG31388","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
862,"FBgn0051390","862.1","None","None","None",""
863,"FBgn0051441","863.1","A0A0B4LI36","CG31441","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
864,"FBgn0051460","864.1","A0A0B4LGZ4","CG31460","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
865,"FBgn0051481","865.1","None","None","None",""
866,"FBgn0051510","866.1","Q9VBX4","CG31510","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
867,"FBgn0051612","867.1","Q8SXJ5","CG31612","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
868,"FBgn0051632","868.1","Q6NN60","sens-2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
869,"FBgn0051642","869.1","Q8IPJ9","CG31642","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
870,"FBgn0051759","870.1","B5RJE2","CG31759","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
871,"FBgn0051875","871.1","B5RJD1","CG31875","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
872,"FBgn0051922","872.1","Q4V6G4","CG31922","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
873,"FBgn0052006","873.1","F9W334","CG32006","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
874,"FBgn0052105","874.1","M9PCA3","Lmx1a","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
875,"FBgn0052121","875.1","G7H859","CG32121","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
876,"FBgn0052296","876.1","B7Z043","Mrtf","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
877,"FBgn0052343","877.1","M9NFF9","Atac3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
878,"FBgn0052438","878.1","M9PGC9","SMC5","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
879,"FBgn0052532","879.1","B9EQW3","CG32532","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
880,"FBgn0052719","880.1","C4JC97","CG32719","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
881,"FBgn0052767","881.1","A9YII9","CG32767","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
882,"FBgn0052772","882.1","Q8SZX9","CG32772","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
883,"FBgn0053196","883.1","M9NCR4","dpy","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
884,"FBgn0053213","884.1","D5SHT3","CG33213","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
885,"FBgn0053526","885.1","Q70HU2","PNUTS","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
886,"FBgn0053557","886.1","Q59E67","CG33557","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
887,"FBgn0082831","887.1","A0A0B4K6G3","pps","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
888,"FBgn0083981","888.1","M9PI08","RunxA","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
889,"FBgn0085369","889.1","A0AVV3","Drgx","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
890,"FBgn0085396","890.1","A2RVG7","CG34367","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
891,"FBgn0085424","891.1","A8DYZ8","nub","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
892,"FBgn0085436","892.1","A0A0B4LEZ3","Not1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
893,"FBgn0086350","893.1","None","None","None",""
894,"FBgn0086655","894.1","A0A0C4DHC2","jing","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
895,"FBgn0086680","895.1","A0A0S0WGV5","vvl","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
896,"FBgn0086758","896.1","Q7KU09","chinmo","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
897,"FBgn0086908","897.1","None","None","None",""
898,"FBgn0086910","898.1","None","None","None",""
899,"FBgn0259785","899.1","Q9VP57","pzg","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
900,"FBgn0259789","900.1","C7LAD3","zld","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
901,"FBgn0259938","901.1","A0AVW7","cwo","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
902,"FBgn0260243","902.1","O16044","E(var)3-9","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
903,"FBgn0260632","903.1","C7LA93","dl","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
904,"FBgn0260642","904.1","A4V2I6","Antp","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
905,"FBgn0260741","905.1","Q9VGG0","CG3281","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
906,"FBgn0260779","906.1","H5V8A8","GatA","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
907,"FBgn0261109","907.1","Q29R35","mrn","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
908,"FBgn0261113","908.1","Q8I0S0","Xrp1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
909,"FBgn0261238","909.1","A0A0B4KF76","Alh","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
910,"FBgn0261239","910.1","None","None","None",""
911,"FBgn0261283","911.1","Q24146","SREBP","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
